ts,bid.curr.mth,target.7sec,baseline,R01_bid.curr.mth,R01_target.7sec
2016-08-01 11:29,85700,85800,85400,300,400
2016-08-01 11:29,85700,85800,85400,300,400
2016-08-01 11:29,85700,85900,85400,300,500
2016-08-01 11:29,85700,86000,85400,300,600
2016-08-01 11:29,85700,86000,85400,300,600
2016-08-01 11:29,85700,86100,85400,300,700
2016-08-01 11:29,85700,86200,85400,300,800
2016-08-01 11:29,85800,86200,85400,400,800
2016-08-01 11:29,85800,86200,85400,400,800
2016-08-01 11:29,85900,86300,85400,500,900
2016-08-01 11:29,86000,86300,85400,600,900
2016-08-01 11:29,86000,86300,85400,600,900
2016-08-01 11:29,86100,86300,85400,700,900
2016-08-01 11:29,86200,86400,85400,800,1000
2016-08-01 11:29,86200,86400,85400,800,1000
2016-08-01 11:29,86200,86500,85400,800,1100
2016-08-01 11:29,86300,86600,85400,900,1200
2016-08-01 11:29,86300,86700,85400,900,1300
2016-08-01 11:29,86300,86800,85400,900,1400
2016-08-01 11:29,86300,86900,85400,900,1500
2016-09-01 11:29,85100,85200,85100,0,100
2016-09-01 11:29,85100,85200,85100,0,100
2016-09-01 11:29,85100,85300,85100,0,200
2016-09-01 11:29,85100,85300,85100,0,200
2016-09-01 11:29,85100,85400,85100,0,300
2016-09-01 11:29,85100,85400,85100,0,300
2016-09-01 11:29,85200,85400,85100,100,300
2016-09-01 11:29,85200,85400,85100,100,300
2016-09-01 11:29,85200,85400,85100,100,300
2016-09-01 11:29,85300,85400,85100,200,300
2016-09-01 11:29,85300,85400,85100,200,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85400,85100,300,300
2016-09-01 11:29,85400,85500,85100,300,400
2016-09-01 11:29,85400,85600,85100,300,500
2016-09-01 11:29,85400,85700,85100,300,600
2016-09-01 11:29,85400,85700,85100,300,600
2016-09-01 11:29,85400,85900,85100,300,800
2016-09-01 11:29,85400,85900,85100,300,800
2016-09-01 11:29,85400,85900,85100,300,800
2016-09-01 11:29,85500,85900,85100,400,800
2016-09-01 11:29,85600,86000,85100,500,900
2016-09-01 11:29,85700,86000,85100,600,900
2016-09-01 11:29,85700,86000,85100,600,900
2016-09-01 11:29,85900,86000,85100,800,900
2016-09-01 11:29,85900,86100,85100,800,1000
2016-09-01 11:29,85900,86200,85100,800,1100
2016-09-01 11:29,85900,86200,85100,800,1100
2016-09-01 11:29,86000,86300,85100,900,1200
2016-09-01 11:29,86000,86500,85100,900,1400
2016-10-01 11:29,87200,87200,87200,0,0
2016-10-01 11:29,87200,87300,87200,0,100
2016-10-01 11:29,87200,87300,87200,0,100
2016-10-01 11:29,87200,87300,87200,0,100
2016-10-01 11:29,87200,87400,87200,0,200
2016-10-01 11:29,87200,87400,87200,0,200
2016-10-01 11:29,87200,87400,87200,0,200
2016-10-01 11:29,87200,87400,87200,0,200
2016-10-01 11:29,87300,87400,87200,100,200
2016-10-01 11:29,87300,87400,87200,100,200
2016-10-01 11:29,87300,87400,87200,100,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87400,87200,200,200
2016-10-01 11:29,87400,87500,87200,200,300
2016-10-01 11:29,87400,87500,87200,200,300
2016-10-01 11:29,87400,87500,87200,200,300
2016-10-01 11:29,87400,87500,87200,200,300
2016-10-01 11:29,87400,87500,87200,200,300
2016-10-01 11:29,87400,87500,87200,200,300
2016-10-01 11:29,87400,87500,87200,200,300
2016-10-01 11:29,87500,87500,87200,300,300
2016-10-01 11:29,87500,87600,87200,300,400
2016-10-01 11:29,87500,87700,87200,300,500
2016-10-01 11:29,87500,87700,87200,300,500
2016-10-01 11:29,87500,87900,87200,300,700
2016-10-01 11:29,87500,87900,87200,300,700
2016-10-01 11:29,87500,88000,87200,300,800
2016-10-01 11:29,87500,88000,87200,300,800
2016-10-01 11:29,87600,88000,87200,400,800
2016-10-01 11:29,87700,88000,87200,500,800
2016-10-01 11:29,87700,88000,87200,500,800
2016-10-01 11:29,87900,88000,87200,700,800
2016-10-01 11:29,87900,88000,87200,700,800
2016-10-01 11:29,88000,88100,87200,800,900
2016-10-01 11:29,88000,88100,87200,800,900
2016-10-01 11:29,88000,88100,87200,800,900
2016-10-01 11:29,88000,88100,87200,800,900
2016-10-01 11:29,88000,88200,87200,800,1000
2016-10-01 11:29,88000,88300,87200,800,1100
2016-11-01 11:29,87300,87400,87300,0,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87400,87300,100,100
2016-11-01 11:29,87400,87500,87300,100,200
2016-11-01 11:29,87400,87500,87300,100,200
2016-11-01 11:29,87400,87500,87300,100,200
2016-11-01 11:29,87400,87500,87300,100,200
2016-11-01 11:29,87400,87500,87300,100,200
2016-11-01 11:29,87400,87600,87300,100,300
2016-11-01 11:29,87400,87600,87300,100,300
2016-11-01 11:29,87500,87600,87300,200,300
2016-11-01 11:29,87500,87600,87300,200,300
2016-11-01 11:29,87500,87700,87300,200,400
2016-11-01 11:29,87500,87700,87300,200,400
2016-11-01 11:29,87500,87700,87300,200,400
2016-11-01 11:29,87600,87700,87300,300,400
2016-11-01 11:29,87600,87700,87300,300,400
2016-11-01 11:29,87600,87700,87300,300,400
2016-11-01 11:29,87600,87700,87300,300,400
2016-11-01 11:29,87700,87700,87300,400,400
2016-11-01 11:29,87700,87700,87300,400,400
2016-11-01 11:29,87700,87800,87300,400,500
2016-11-01 11:29,87700,87800,87300,400,500
2016-11-01 11:29,87700,88000,87300,400,700
2016-11-01 11:29,87700,88000,87300,400,700
2016-11-01 11:29,87700,88100,87300,400,800
2016-11-01 11:29,87700,88100,87300,400,800
2016-11-01 11:29,87700,88200,87300,400,900
2016-11-01 11:29,87800,88300,87300,500,1000
2016-11-01 11:29,87800,88400,87300,500,1100
2016-11-01 11:29,88000,88500,87300,700,1200
2016-11-01 11:29,88000,88500,87300,700,1200
2016-11-01 11:29,88100,88600,87300,800,1300
2016-11-01 11:29,88100,88600,87300,800,1300
2016-12-01 11:29,87100,87100,87100,0,0
2016-12-01 11:29,87100,87200,87100,0,100
2016-12-01 11:29,87100,87200,87100,0,100
2016-12-01 11:29,87100,87300,87100,0,200
2016-12-01 11:29,87100,87300,87100,0,200
2016-12-01 11:29,87100,87400,87100,0,300
2016-12-01 11:29,87100,87400,87100,0,300
2016-12-01 11:29,87100,87400,87100,0,300
2016-12-01 11:29,87200,87400,87100,100,300
2016-12-01 11:29,87200,87400,87100,100,300
2016-12-01 11:29,87300,87400,87100,200,300
2016-12-01 11:29,87300,87400,87100,200,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87400,87100,300,300
2016-12-01 11:29,87400,87500,87100,300,400
2016-12-01 11:29,87400,87600,87100,300,500
2016-12-01 11:29,87400,87700,87100,300,600
2016-12-01 11:29,87400,87700,87100,300,600
2016-12-01 11:29,87400,87800,87100,300,700
2016-12-01 11:29,87400,87800,87100,300,700
2016-12-01 11:29,87400,87900,87100,300,800
2016-12-01 11:29,87500,87900,87100,400,800
2016-12-01 11:29,87600,87900,87100,500,800
2016-12-01 11:29,87700,87900,87100,600,800
2016-12-01 11:29,87700,88000,87100,600,900
2016-12-01 11:29,87800,88000,87100,700,900
2016-12-01 11:29,87800,88000,87100,700,900
2016-12-01 11:29,87900,88100,87100,800,1000
2016-12-01 11:29,87900,88100,87100,800,1000
2016-12-01 11:29,87900,88200,87100,800,1100
2016-12-01 11:29,87900,88300,87100,800,1200
2017-01-01 11:29,86300,86400,86300,0,100
2017-01-01 11:29,86300,86400,86300,0,100
2017-01-01 11:29,86300,86500,86300,0,200
2017-01-01 11:29,86300,86500,86300,0,200
2017-01-01 11:29,86300,86600,86300,0,300
2017-01-01 11:29,86300,86600,86300,0,300
2017-01-01 11:29,86400,86600,86300,100,300
2017-01-01 11:29,86400,86600,86300,100,300
2017-01-01 11:29,86400,86600,86300,100,300
2017-01-01 11:29,86500,86600,86300,200,300
2017-01-01 11:29,86500,86600,86300,200,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86600,86300,300,300
2017-01-01 11:29,86600,86700,86300,300,400
2017-01-01 11:29,86600,86800,86300,300,500
2017-01-01 11:29,86600,86900,86300,300,600
2017-01-01 11:29,86600,86900,86300,300,600
2017-01-01 11:29,86600,86900,86300,300,600
2017-01-01 11:29,86600,87000,86300,300,700
2017-01-01 11:29,86600,87000,86300,300,700
2017-01-01 11:29,86700,87000,86300,400,700
2017-01-01 11:29,86800,87100,86300,500,800
2017-01-01 11:29,86900,87100,86300,600,800
2017-01-01 11:29,86900,87100,86300,600,800
2017-01-01 11:29,86900,87100,86300,600,800
2017-01-01 11:29,87000,87100,86300,700,800
2017-01-01 11:29,87000,87200,86300,700,900
2017-01-01 11:29,87000,87200,86300,700,900
2017-01-01 11:29,87100,87300,86300,800,1000
2017-01-01 11:29,87100,87400,86300,800,1100
2017-01-01 11:29,87100,87500,86300,800,1200
2017-01-01 11:29,87100,87600,86300,800,1300
2017-02-01 11:29,86600,86600,86600,0,0
2017-02-01 11:29,86600,86600,86600,0,0
2017-02-01 11:29,86600,86700,86600,0,100
2017-02-01 11:29,86600,86700,86600,0,100
2017-02-01 11:29,86600,86700,86600,0,100
2017-02-01 11:29,86600,86800,86600,0,200
2017-02-01 11:29,86600,86800,86600,0,200
2017-02-01 11:29,86600,86800,86600,0,200
2017-02-01 11:29,86600,86900,86600,0,300
2017-02-01 11:29,86700,86900,86600,100,300
2017-02-01 11:29,86700,86900,86600,100,300
2017-02-01 11:29,86700,86900,86600,100,300
2017-02-01 11:29,86800,86900,86600,200,300
2017-02-01 11:29,86800,86900,86600,200,300
2017-02-01 11:29,86800,86900,86600,200,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,86900,86600,300,300
2017-02-01 11:29,86900,87000,86600,300,400
2017-02-01 11:29,86900,87000,86600,300,400
2017-02-01 11:29,86900,87000,86600,300,400
2017-02-01 11:29,86900,87100,86600,300,500
2017-02-01 11:29,86900,87200,86600,300,600
2017-02-01 11:29,86900,87200,86600,300,600
2017-02-01 11:29,86900,87200,86600,300,600
2017-02-01 11:29,87000,87300,86600,400,700
2017-02-01 11:29,87000,87400,86600,400,800
2017-02-01 11:29,87000,87400,86600,400,800
2017-02-01 11:29,87100,87500,86600,500,900
2017-02-01 11:29,87200,87500,86600,600,900
2017-02-01 11:29,87200,87500,86600,600,900
2017-02-01 11:29,87200,87600,86600,600,1000
2017-02-01 11:29,87300,87600,86600,700,1000
2017-02-01 11:29,87400,87700,86600,800,1100
2017-02-01 11:29,87400,87800,86600,800,1200
2017-02-01 11:29,87500,87900,86600,900,1300
2017-02-01 11:29,87500,88000,86600,900,1400
2017-02-01 11:29,87500,88100,86600,900,1500
2017-02-01 11:29,87600,88100,86600,1000,1500
2017-02-01 11:29,87600,88200,86600,1000,1600
2017-02-01 11:29,87700,88200,86600,1100,1600
2017-03-01 11:29,86600,86600,86600,0,0
2017-03-01 11:29,86600,86600,86600,0,0
2017-03-01 11:29,86600,86600,86600,0,0
2017-03-01 11:29,86600,86600,86600,0,0
2017-03-01 11:29,86600,86600,86600,0,0
2017-03-01 11:29,86600,86600,86600,0,0
2017-03-01 11:29,86600,86600,86600,0,0
2017-03-01 11:29,86600,86600,86600,0,0
2017-03-01 11:29,86600,86600,86600,0,0
2017-03-01 11:29,86600,86600,86600,0,0
2017-03-01 11:29,86600,86600,86600,0,0
2017-03-01 11:29,86600,86700,86600,0,100
2017-03-01 11:29,86600,86700,86600,0,100
2017-03-01 11:29,86600,86700,86600,0,100
2017-03-01 11:29,86600,86800,86600,0,200
2017-03-01 11:29,86600,86800,86600,0,200
2017-03-01 11:29,86600,86800,86600,0,200
2017-03-01 11:29,86600,86900,86600,0,300
2017-03-01 11:29,86700,86900,86600,100,300
2017-03-01 11:29,86700,86900,86600,100,300
2017-03-01 11:29,86700,86900,86600,100,300
2017-03-01 11:29,86800,86900,86600,200,300
2017-03-01 11:29,86800,86900,86600,200,300
2017-03-01 11:29,86800,86900,86600,200,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,86900,86600,300,300
2017-03-01 11:29,86900,87000,86600,300,400
2017-03-01 11:29,86900,87100,86600,300,500
2017-03-01 11:29,86900,87200,86600,300,600
2017-03-01 11:29,86900,87200,86600,300,600
2017-03-01 11:29,86900,87300,86600,300,700
2017-03-01 11:29,86900,87400,86600,300,800
2017-03-01 11:29,86900,87500,86600,300,900
2017-03-01 11:29,87000,87600,86600,400,1000
2017-03-01 11:29,87100,87700,86600,500,1100
2017-03-01 11:29,87200,87700,86600,600,1100
2017-03-01 11:29,87200,87800,86600,600,1200
2017-03-01 11:29,87300,87800,86600,700,1200
2017-04-01 11:29,88500,88500,88500,0,0
2017-04-01 11:29,88500,88500,88500,0,0
2017-04-01 11:29,88500,88500,88500,0,0
2017-04-01 11:29,88500,88500,88500,0,0
2017-04-01 11:29,88500,88500,88500,0,0
2017-04-01 11:29,88500,88500,88500,0,0
2017-04-01 11:29,88500,88500,88500,0,0
2017-04-01 11:29,88500,88500,88500,0,0
2017-04-01 11:29,88500,88500,88500,0,0
2017-04-01 11:29,88500,88500,88500,0,0
2017-04-01 11:29,88500,88500,88500,0,0
2017-04-01 11:29,88500,88600,88500,0,100
2017-04-01 11:29,88500,88600,88500,0,100
2017-04-01 11:29,88500,88600,88500,0,100
2017-04-01 11:29,88500,88600,88500,0,100
2017-04-01 11:29,88500,88600,88500,0,100
2017-04-01 11:29,88500,88700,88500,0,200
2017-04-01 11:29,88500,88700,88500,0,200
2017-04-01 11:29,88600,88700,88500,100,200
2017-04-01 11:29,88600,88800,88500,100,300
2017-04-01 11:29,88600,88800,88500,100,300
2017-04-01 11:29,88600,88800,88500,100,300
2017-04-01 11:29,88600,88800,88500,100,300
2017-04-01 11:29,88700,88800,88500,200,300
2017-04-01 11:29,88700,88800,88500,200,300
2017-04-01 11:29,88700,88800,88500,200,300
2017-04-01 11:29,88800,88800,88500,300,300
2017-04-01 11:29,88800,88800,88500,300,300
2017-04-01 11:29,88800,88800,88500,300,300
2017-04-01 11:29,88800,88800,88500,300,300
2017-04-01 11:29,88800,88800,88500,300,300
2017-04-01 11:29,88800,88800,88500,300,300
2017-04-01 11:29,88800,88800,88500,300,300
2017-04-01 11:29,88800,88800,88500,300,300
2017-04-01 11:29,88800,88800,88500,300,300
2017-04-01 11:29,88800,88900,88500,300,400
2017-04-01 11:29,88800,88900,88500,300,400
2017-04-01 11:29,88800,89000,88500,300,500
2017-04-01 11:29,88800,89100,88500,300,600
2017-04-01 11:29,88800,89100,88500,300,600
2017-04-01 11:29,88800,89100,88500,300,600
2017-04-01 11:29,88800,89200,88500,300,700
2017-04-01 11:29,88900,89200,88500,400,700
2017-04-01 11:29,88900,89200,88500,400,700
2017-04-01 11:29,89000,89200,88500,500,700
2017-04-01 11:29,89100,89200,88500,600,700
2017-04-01 11:29,89100,89300,88500,600,800
2017-04-01 11:29,89100,89300,88500,600,800
2017-04-01 11:29,89200,89400,88500,700,900
2017-04-01 11:29,89200,89400,88500,700,900
2017-04-01 11:29,89200,89500,88500,700,1000
2017-04-01 11:29,89200,89500,88500,700,1000
2017-04-01 11:29,89200,89600,88500,700,1100
2017-04-01 11:29,89300,89800,88500,800,1300
2017-05-01 11:29,88500,88500,88500,0,0
2017-05-01 11:29,88500,88600,88500,0,100
2017-05-01 11:29,88500,88600,88500,0,100
2017-05-01 11:29,88500,88600,88500,0,100
2017-05-01 11:29,88500,88600,88500,0,100
2017-05-01 11:29,88500,88600,88500,0,100
2017-05-01 11:29,88500,88700,88500,0,200
2017-05-01 11:29,88500,88700,88500,0,200
2017-05-01 11:29,88600,88800,88500,100,300
2017-05-01 11:29,88600,88800,88500,100,300
2017-05-01 11:29,88600,88800,88500,100,300
2017-05-01 11:29,88600,88800,88500,100,300
2017-05-01 11:29,88600,88800,88500,100,300
2017-05-01 11:29,88700,88800,88500,200,300
2017-05-01 11:29,88700,88800,88500,200,300
2017-05-01 11:29,88800,88800,88500,300,300
2017-05-01 11:29,88800,88800,88500,300,300
2017-05-01 11:29,88800,88800,88500,300,300
2017-05-01 11:29,88800,88800,88500,300,300
2017-05-01 11:29,88800,88800,88500,300,300
2017-05-01 11:29,88800,88800,88500,300,300
2017-05-01 11:29,88800,88800,88500,300,300
2017-05-01 11:29,88800,88800,88500,300,300
2017-05-01 11:29,88800,88800,88500,300,300
2017-05-01 11:29,88800,88800,88500,300,300
2017-05-01 11:29,88800,88800,88500,300,300
2017-05-01 11:29,88800,88800,88500,300,300
2017-05-01 11:29,88800,88900,88500,300,400
2017-05-01 11:29,88800,88900,88500,300,400
2017-05-01 11:29,88800,88900,88500,300,400
2017-05-01 11:29,88800,89000,88500,300,500
2017-05-01 11:29,88800,89100,88500,300,600
2017-05-01 11:29,88800,89100,88500,300,600
2017-05-01 11:29,88800,89100,88500,300,600
2017-05-01 11:29,88900,89100,88500,400,600
2017-05-01 11:29,88900,89100,88500,400,600
2017-05-01 11:29,88900,89100,88500,400,600
2017-05-01 11:29,89000,89200,88500,500,700
2017-05-01 11:29,89100,89200,88500,600,700
2017-05-01 11:29,89100,89300,88500,600,800
2017-05-01 11:29,89100,89300,88500,600,800
2017-05-01 11:29,89100,89400,88500,600,900
2017-05-01 11:29,89100,89400,88500,600,900
2017-05-01 11:29,89100,89500,88500,600,1000
2017-05-01 11:29,89200,89500,88500,700,1000
2017-05-01 11:29,89200,89600,88500,700,1100
2017-05-01 11:29,89300,89600,88500,800,1100
2017-05-01 11:29,89300,89700,88500,800,1200
2017-05-01 11:29,89400,89800,88500,900,1300
2017-05-01 11:29,89400,89900,88500,900,1400
2017-05-01 11:29,89500,90000,88500,1000,1500
2017-05-01 11:29,89500,90100,88500,1000,1600
2017-05-01 11:29,89600,90100,88500,1100,1600
2017-05-01 11:29,89600,90100,88500,1100,1600
2017-06-01 11:29,88400,88500,88400,0,100
2017-06-01 11:29,88500,88500,88400,100,100
2017-06-01 11:29,88500,88500,88400,100,100
2017-06-01 11:29,88500,88500,88400,100,100
2017-06-01 11:29,88500,88500,88400,100,100
2017-06-01 11:29,88500,88500,88400,100,100
2017-06-01 11:29,88500,88500,88400,100,100
2017-06-01 11:29,88500,88500,88400,100,100
2017-06-01 11:29,88500,88500,88400,100,100
2017-06-01 11:29,88500,88500,88400,100,100
2017-06-01 11:29,88500,88500,88400,100,100
2017-06-01 11:29,88500,88500,88400,100,100
2017-06-01 11:29,88500,88600,88400,100,200
2017-06-01 11:29,88500,88600,88400,100,200
2017-06-01 11:29,88500,88600,88400,100,200
2017-06-01 11:29,88500,88600,88400,100,200
2017-06-01 11:29,88500,88600,88400,100,200
2017-06-01 11:29,88500,88600,88400,100,200
2017-06-01 11:29,88500,88700,88400,100,300
2017-06-01 11:29,88600,88700,88400,200,300
2017-06-01 11:29,88600,88700,88400,200,300
2017-06-01 11:29,88600,88700,88400,200,300
2017-06-01 11:29,88600,88700,88400,200,300
2017-06-01 11:29,88600,88800,88400,200,400
2017-06-01 11:29,88600,88800,88400,200,400
2017-06-01 11:29,88700,88800,88400,300,400
2017-06-01 11:29,88700,88800,88400,300,400
2017-06-01 11:29,88700,88800,88400,300,400
2017-06-01 11:29,88700,88800,88400,300,400
2017-06-01 11:29,88700,88800,88400,300,400
2017-06-01 11:29,88800,88800,88400,400,400
2017-06-01 11:29,88800,88800,88400,400,400
2017-06-01 11:29,88800,88800,88400,400,400
2017-06-01 11:29,88800,88800,88400,400,400
2017-06-01 11:29,88800,88900,88400,400,500
2017-06-01 11:29,88800,88900,88400,400,500
2017-06-01 11:29,88800,89000,88400,400,600
2017-06-01 11:29,88800,89000,88400,400,600
2017-06-01 11:29,88800,89100,88400,400,700
2017-06-01 11:29,88800,89100,88400,400,700
2017-06-01 11:29,88800,89100,88400,400,700
2017-06-01 11:29,88900,89100,88400,500,700
2017-06-01 11:29,88900,89100,88400,500,700
2017-06-01 11:29,89000,89100,88400,600,700
2017-06-01 11:29,89000,89100,88400,600,700
2017-06-01 11:29,89100,89100,88400,700,700
2017-06-01 11:29,89100,89200,88400,700,800
2017-06-01 11:29,89100,89200,88400,700,800
2017-06-01 11:29,89100,89200,88400,700,800
2017-06-01 11:29,89100,89200,88400,700,800
2017-06-01 11:29,89100,89300,88400,700,900
2017-06-01 11:29,89100,89300,88400,700,900
2017-06-01 11:29,89100,89300,88400,700,900
2017-06-01 11:29,89200,89400,88400,800,1000
